영화명,날짜,일별관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,1주차_관객수,2주차_관객수,2주차_감소율,3~5주차_평균감소율,총관객수,장르,런타임,관람등급,평점,투표수,인기도,배우,제작사,배급사,영상제목,업로드일,개봉일,D-day,조회수,좋아요,댓글수,그룹,코로나구분,주차,연휴효과,평점신뢰도
명량,2014-08-27,85270,16556133,658,3011,556729000,127694284610,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,5주차,N,정상
명량,2014-08-28,59758,16615891,482,2148,434041700,128128326310,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,5주차,N,정상
명량,2014-08-29,66327,16682218,482,2183,511350600,128639676910,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,5주차,N,정상
명량,2014-08-30,137811,16820029,488,2181,1092613100,129732290010,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,5주차,N,정상
명량,2014-08-31,129731,16949760,495,2130,1019603400,130751893410,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,5주차,N,정상
명량,2014-09-01,36965,16986725,446,2019,273418400,131025311810,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,5주차,N,정상
명량,2014-09-02,31924,17018649,440,1970,234135700,131259447510,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,5주차,N,정상
명량,2014-09-03,16146,17034795,253,591,116426900,131375874410,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,6주차,N,정상
명량,2014-09-04,13135,17047930,231,509,95108700,131470983110,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,6주차,N,정상
명량,2014-09-05,17635,17065565,233,505,136853900,131607837010,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,6주차,N,정상
명량,2014-09-06,44249,17109814,290,590,335541800,131943378810,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,6주차,N,정상
명량,2014-09-07,54182,17163996,333,656,417974800,132361353610,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,6주차,N,정상
명량,2014-09-08,81812,17245808,394,795,636966300,132998319910,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,6주차,N,정상
명량,2014-09-09,103651,17349459,459,931,780384300,133778704210,6604292,5149186,-22.032732653250346,-51.33489132702571,17349459,"전쟁, 액션, 드라마, 역사",128,15,7.039,318,3.2402,"최민식, 류승룡, 조진웅",Big Stone Pictures,Big Stone Pictures,명량 메인 예고편,2014-07-04,2014-07-30,D-26,895950,1845,319,A그룹,이전,6주차,N,정상
기생충,2019-05-30,568092,577954,1783,8262,4579290500,4677727500,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,1주차,N,정상
기생충,2019-05-31,667826,1245780,1826,8806,5893815975,10571543475,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,1주차,N,정상
기생충,2019-06-01,1126677,2372457,1927,9907,9909224473,20480767948,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,1주차,N,정상
기생충,2019-06-02,994607,3367064,1948,9820,8706733270,29187501218,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,1주차,N,정상
기생충,2019-06-03,382497,3749561,1804,9196,3071603430,32259104648,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,1주차,N,정상
기생충,2019-06-04,348723,4098284,1814,9193,2782574190,35041678838,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,1주차,N,정상
기생충,2019-06-05,425745,4524029,1700,8068,3435665860,38477344698,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,1주차,N,정상
기생충,2019-06-06,831644,5355673,1574,7975,7210821290,45688165988,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,2주차,N,정상
기생충,2019-06-07,519720,5875393,1561,7877,4519273774,50207439762,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,2주차,N,정상
기생충,2019-06-08,637591,6512984,1579,7958,5635004423,55842444185,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,2주차,N,정상
기생충,2019-06-09,509134,7022118,1577,7736,4500961560,60343405745,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,2주차,N,정상
기생충,2019-06-10,194662,7216780,1460,7287,1560319780,61903725525,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,2주차,N,정상
기생충,2019-06-11,157774,7374554,1460,7251,1260270800,63163996325,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,2주차,N,정상
기생충,2019-06-12,146216,7520770,1217,5604,1172366590,64336362915,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,2주차,N,정상
기생충,2019-06-13,136195,7656965,1170,5211,1093021770,65429384685,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,3주차,N,정상
기생충,2019-06-14,168192,7825157,1194,5396,1485706220,66915090905,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,3주차,N,정상
기생충,2019-06-15,279036,8104193,1206,5408,2490643460,69405734365,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,3주차,N,정상
기생충,2019-06-16,241608,8345801,1194,5297,2175614880,71581349245,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,3주차,N,정상
기생충,2019-06-17,105206,8451007,1135,5240,848174300,72429523545,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,3주차,N,정상
기생충,2019-06-18,100700,8551707,1157,5214,804249670,73233773215,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,3주차,N,정상
기생충,2019-06-19,92169,8643876,969,4159,742575980,73976349195,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,3주차,N,정상
기생충,2019-06-20,79310,8723186,747,2780,641665230,74618014425,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,4주차,N,정상
기생충,2019-06-21,94020,8817206,783,2872,838396830,75456411255,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,4주차,N,정상
기생충,2019-06-22,145862,8963068,751,2451,1304752130,76761163385,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,4주차,N,정상
기생충,2019-06-23,133264,9096332,769,2385,1193849940,77955013325,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,4주차,N,정상
기생충,2019-06-24,70449,9166781,710,2682,564327520,78519340845,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,4주차,N,정상
기생충,2019-06-25,65725,9232506,733,2691,519563910,79038904755,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,4주차,N,정상
기생충,2019-06-26,71362,9303868,604,1441,444699590,79483604345,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,4주차,N,정상
기생충,2019-06-27,46497,9350365,569,1510,365221300,79848825645,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,5주차,N,정상
기생충,2019-06-28,50343,9400708,614,1658,440823590,80289649235,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,5주차,N,정상
기생충,2019-06-29,90791,9491499,642,1587,809213330,81098862565,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,5주차,N,정상
기생충,2019-06-30,86482,9577981,650,1598,763208620,81862071185,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,5주차,N,정상
기생충,2019-07-01,40512,9618493,625,1774,324857040,82186928225,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,5주차,N,정상
기생충,2019-07-02,23038,9641531,446,912,183117730,82370045955,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,5주차,N,정상
기생충,2019-07-03,22294,9663825,464,972,178241150,82548287105,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,5주차,N,정상
기생충,2019-07-04,22078,9685903,464,962,176004620,82724291725,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,6주차,N,정상
기생충,2019-07-05,24797,9710700,471,945,218156710,82942448435,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,6주차,N,정상
기생충,2019-07-06,34674,9745374,410,762,308185560,83250633995,4514167,2996741,-33.614751071460134,-49.73931006578721,9840112,"코미디, 스릴러, 드라마",131,15,8.493,20287,25.0483,"송강호, 이선균, 조여정",Barunson E&A,Barunson E&A,'기생충' 1차 예고편,2019-04-09,2019-05-30,D-51,3893782,8178,1211,A그룹,이전,6주차,N,정상
